order_id,order_date,region,city,product_name,category,quantity,unit_price,total_revenue,customer_id,sales_channel
UK-2026-104726,2026-06-25,Central,Nagpur,Dinner Set 24pc,Home & Kitchen,1,2478,2478,CUST-71648,Website
UK-2026-103319,2026-05-13,East,Patna,Smart Watch X2,Electronics,1,4717,4717,CUST-39287,Marketplace
UK-2026-100910,2026-02-27,South,Chennai,Leather Wallet,Fashion,1,928,928,CUST-75822,Website
UK-2026-100427,2026-01-06,South,Hyderabad,Denim Jacket,Fashion,1,2134,2134,CUST-58906,Marketplace
UK-2026-101191,2026-02-16,North,Gurugram,Power Bank 20000mAh,Electronics,1,1847,1847,CUST-40872,Website
UK-2026-104102,2026-06-15,East,Patna,Yoga Mat Pro,Sports,2,1196,2392,CUST-29604,App
UK-2026-104163,2026-06-16,North,Delhi,Gym Gloves,Sports,1,504,504,CUST-79137,Website
UK-2026-100228,2026-01-01,East,Patna,Matte Lipstick Set,Beauty,1,926,926,CUST-62792,App
UK-2026-100865,2026-02-19,Central,Bhopal,43-inch Smart TV,Electronics,1,25846,25846,CUST-15434,App
UK-2026-100337,2026-01-19,East,Patna,Face Wash Combo,Beauty,1,432,432,CUST-32982,Website
UK-2026-102625,2026-04-28,West,Ahmedabad,Robot Vacuum R7,Home & Kitchen,1,18686,18686,CUST-10778,App
UK-2026-101181,2026-02-07,East,Guwahati,Eau de Parfum 100ml,Beauty,1,1926,1926,CUST-89533,App
UK-2026-103577,29/05/2026,West,Pune,Beard Grooming Kit,Beauty,2,965,1930,CUST-23533,Website
UK-2026-102651,2026-04-06,East,Bhubaneswar,Football Size 5,Sports,1,865,865,CUST-19916,App
UK-2026-102358,2026-04-17,Central,Bhopal,Matte Lipstick Set,Beauty,1,934,934,CUST-64720,App
UK-2026-103504,2026-05-25,North,Delhi,Foldable Treadmill T2,Sports,1,24817,24817,CUST-23574,App
UK-2026-104994,2026-06-22,Central,Nagpur,Cotton Bedsheet Set,Home & Kitchen,2,1383,2766,CUST-60496,App
UK-2026-103098,2026-05-30,North,Gurugram,Ultrabook Air 14,Electronics,1,29749,29749,CUST-56683,App
UK-2026-101147,2026-02-09,West,Ahmedabad,Power Bank 20000mAh,Electronics,1,1827,1827,CUST-80648,App
UK-2026-101737,2026-03-03,Central,Indore,Electric Kettle 1.5L,Home & Kitchen,1,1100,1100,CUST-87235,Website
UK-2026-101702,25/03/2026,West,Surat,Mirrorless Camera Lite,Electronics,1,30139,30139,CUST-25104,Marketplace
UK-2026-101956,2026-03-18,West,Pune,Wireless Earbuds Pro,Electronics,1,2984,2984,CUST-19153,Website
UK-2026-100653,2026-01-28,East,Kolkata,Slim Fit Jeans,Fashion,1,1601,1601,CUST-51770,Website
UK-2026-104161,2026-06-12,South,Hyderabad,Foldable Treadmill T2,Sports,1,26100,26100,CUST-86977,Website
UK-2026-102008,2026-03-30,South,Kochi,Cotton Bedsheet Set,Home & Kitchen,1,1459,1459,CUST-18867,Website
UK-2026-103561,2026-05-10,North,Gurugram,Ethnic Dupatta,Fashion,2,514,1028,CUST-31035,App
UK-2026-100416,2026-01-07,West,Mumbai,Non-Stick Cookware Set,Home & Kitchen,2,2796,5592,CUST-83200,Website
UK-2026-102322,13/04/2026,North,Delhi,Mirrorless Camera Lite,Electronics,2,29322,58644,CUST-20378,App
UK-2026-101723,2026-03-13,South,Bengaluru,Noise-Cancelling Headphones,Electronics,1,8989,8989,CUST-81787,Marketplace
UK-2026-101418,2026-02-21,South,Bengaluru,Gym Gloves,Sports,1,514,514,CUST-62642,Website
UK-2026-102744,2026-04-01,East,Bhubaneswar,43-inch Smart TV,Electronics,1,25784,25784,CUST-32847,Marketplace
UK-2026-103911,2026-05-28,East,Kolkata,Running Sneakers,Fashion,1,2924,2924,CUST-90627,Website
UK-2026-101718,2026-03-02,Central,Raipur,Matte Lipstick Set,Beauty,1,865,865,CUST-48009,Website
UK-2026-101447,2026-02-10,Central,Bhopal,Non-Stick Cookware Set,Home & Kitchen,1,2926,2926,CUST-73620,Website
UK-2026-101347,2026-02-04,South,Chennai,Gym Gloves,Sports,2,477,954,CUST-98204,App
UK-2026-102182,2026-03-07,Central,Nagpur,Formal Shirt,Fashion,1,1054,1054,CUST-53513,App
UK-2026-100718,2026-01-07,South,Bengaluru,Running Sneakers,Fashion,3,2722,"₹8,166",CUST-89605,App
UK-2026-102315,2026-04-04,West,Mumbai,Modern Wall Clock,Home & Kitchen,1,793,793,CUST-17436,App
UK-2026-100527,2026-01-09,East,Patna,Vitamin C Serum,Beauty,1,675,675,CUST-31726,Website
UK-2026-104792,2026-06-18,South,Hyderabad,Air Fryer 5L,Home & Kitchen,2,5714,11428,CUST-27471,App
UK-2026-104543,2026-06-29,North,Chandigarh,Slim Fit Jeans,Fashion,1,1632,1632,CUST-89796,App
UK-2026-100927,2026-02-26,North,Delhi,Noise-Cancelling Headphones,Electronics,2,8643,17286,CUST-47117,Website
UK-2026-103536,2026-05-13,West,Mumbai,Smart Watch X2,Electronics,3,4518,13554,CUST-12876,App
UK-2026-103596,2026-05-20,North,Gurugram,Cotton Bedsheet Set,Home & Kitchen,1,1435,1435,CUST-46037,App
UK-2026-100415,2026-01-06,North,Delhi,Formal Shirt,Fashion,4,1074,4296,CUST-96973,Website
UK-2026-103816,2026-05-23,South,Chennai,Denim Jacket,Fashion,1,2212,2212,CUST-24805,App
UK-2026-102147,2026-03-17,West,Pune,Noise-Cancelling Headphones,Electronics,1,8901,8901,CUST-46387,Website
UK-2026-101449,2026-02-06,North,Gurugram,Yoga Mat Pro,Sports,1,1177,1177,CUST-52767,Website
UK-2026-102940,2026-04-20,North,Gurugram,Denim Jacket,Fashion,2,2226,4452,CUST-15986,App
UK-2026-104462,2026-06-02,South,Chennai,Bluetooth Speaker Mini,Electronics,1,1571,1571,CUST-28819,App
UK-2026-101467,2026-03-09,North,Chandigarh,Matte Lipstick Set,Beauty,1,880,880,CUST-21994,App
UK-2026-101964,2026-03-11,North,Chandigarh,Denim Jacket,Fashion,1,2131,2131,CUST-83591,App
UK-2026-100133,2026-01-15,Central,Indore,vitamin c serum,Beauty,1,729,729,CUST-57181,Website
UK-2026-102219,2026-03-11,West,Surat,Wireless Earbuds Pro,Electronics,1,2974,2974,CUST-22434,App
UK-2026-101390,2026-02-18,East,Kolkata,Wireless Earbuds Pro,Electronics,1,3122,3122,CUST-47832,App
UK-2026-103085,2026-04-27,Central,Indore,Foldable Treadmill T2,Sports,3,25159,75477,CUST-67020,Website
UK-2026-103847,2026-05-07,North,Delhi,Electric Kettle 1.5L,Home & Kitchen,4,1075,4300,CUST-95295,Marketplace
UK-2026-100585,2026-01-21,Central,Bhopal,Ethnic Dupatta,Fashion,1,524,524,CUST-79166,App
UK-2026-104951,2026-06-30,South,Chennai,Leather Wallet,Fashion,1,878,878,CUST-85848,Website
UK-2026-103269,2026-05-10,South,Chennai,Bluetooth Speaker Mini,Electronics,1,1540,1540,CUST-85735,Marketplace
UK-2026-102075,2026-03-06,South,Chennai,Dinner Set 24pc,Home & Kitchen,1,2590,2590,CUST-95765,Website
UK-2026-101342,2026-02-08,East,Guwahati,Electric Kettle 1.5L,Home & Kitchen,2,1085,2170,CUST-53969,App
UK-2026-100166,2026-01-05,North,Delhi,Noise-Cancelling Headphones,Electronics,1,9329,9329,CUST-79841,App
UK-2026-100735,2026-02-11,East,Guwahati,Beard Grooming Kit,Beauty,4,979,3916,CUST-48323,App
UK-2026-101642,2026-03-04,West,Mumbai,Football Size 5,Sports,2,922,1844,CUST-30474,Website
UK-2026-104687,2026-06-28,East,Bhubaneswar,Non-Stick Cookware Set,Home & Kitchen,1,2883,2883,CUST-18536,App
UK-2026-100076,2026-01-19,West,Ahmedabad,Formal Shirt,Fashion,1,1131,1131,CUST-65202,Website
UK-2026-100597,2026-01-01,North,Chandigarh,Electric Kettle 1.5L,Home & Kitchen,2,1047,2094,CUST-88361,Website
UK-2026-102035,2026-03-07,North,Gurugram,43-inch Smart TV,Electronics,2,25631,51262,CUST-18884,Website
UK-2026-100854,2026-02-19,West,Surat,Slim Fit Jeans,Fashion,2,1584,3168,CUST-36231,App
UK-2026-101691,2026-03-16,South,Bengaluru,Cotton Kurta Set,Fashion,2,1325,2650,CUST-16730,Marketplace
UK-2026-103934,2026-05-03,South,Bengaluru,Dinner Set 24pc,Home & Kitchen,1,2581,2581,CUST-27349,Website
UK-2026-100028,2026-01-01,Central,Indore,Foldable Treadmill T2,Sports,1,24233,24233,CUST-45668,Website
UK-2026-104015,2026-05-26,North,Delhi,Cotton Bedsheet Set,Home & Kitchen,1,1350,1350,CUST-37649,App
UK-2026-104525,2026-06-25,South,Chennai,Non-Stick Cookware Set,Home & Kitchen,1,2959,2959,CUST-79002,App
UK-2026-101775,2026-03-29,North,Delhi,Mirrorless Camera Lite,Electronics,1,28891,28891,CUST-11465,Marketplace
UK-2026-103212,2026-05-15,South,Hyderabad,Mirrorless Camera Lite,Electronics,2,29651,59302,CUST-77235,App
UK-2026-102038,2026-03-24,North,Chandigarh,Silk Saree,Fashion,1,3440,3440,CUST-27349,App
UK-2026-104466,2026-06-29,North,Noida,Leather Wallet,Fashion,1,880,880,CUST-85399,Website
UK-2026-100320,2026-01-29,Central,Raipur,Electric Kettle 1.5L,Home & Kitchen,1,1054,1054,CUST-20444,App
UK-2026-104277,2026-06-08,South,Kochi,Mirrorless Camera Lite,Electronics,3,29177,87531,CUST-99223,Marketplace
UK-2026-101062,2026-02-18,South,Bengaluru,Power Bank 20000mAh,Electronics,1,1821,1821,CUST-45452,Website
UK-2026-104464,2026-06-11,West,Ahmedabad,Power Bank 20000mAh,Electronics,1,1721,1721,CUST-64720,Marketplace
UK-2026-103774,2026-05-05,East,Patna,Cycling Helmet,Sports,1,1643,1643,CUST-95624,Website
UK-2026-104329,2026-06-25,North,Chandigarh,Power Bank 20000mAh,Electronics,1,1870,1870,CUST-30364,Marketplace
UK-2026-100451,2026-01-27,Central,Bhopal,Cotton Bedsheet Set,Home & Kitchen,3,1336,4008,CUST-25715,App
UK-2026-103170,2026-05-10,North,Delhi,Cycling Helmet,Sports,1,1584,1584,CUST-18332,App
UK-2026-104124,2026-06-14,North,Gurugram,Leather Wallet,Fashion,1,902,902,CUST-81060,App
UK-2026-104529,2026-06-06,West,Surat,Bluetooth Speaker Mini,Electronics,1,1464,1464,CUST-42356,Website
UK-2026-104131,2026-06-07,South,Hyderabad,Non-Stick Cookware Set,Home & Kitchen,1,2846,2846,CUST-50320,Website
UK-2026-102703,2026-04-19,South,Bengaluru,Running Sneakers,Fashion,1,2748,2748,CUST-50022,Website
UK-2026-104353,2026-06-05,North,Noida,Running Sneakers,Fashion,1,2861,2861,CUST-22110,Marketplace
UK-2026-101531,2026-03-13,West,Ahmedabad,Yoga Mat Pro,Sports,2,1208,2416,CUST-58557,Website
UK-2026-100519,2026-01-21,West,Pune,Dinner Set 24pc,Home & Kitchen,1,2551,2551,CUST-17703,Website
UK-2026-102003,2026-03-02,South,Chennai,Non-Stick Cookware Set,Home & Kitchen,1,2911,2911,CUST-61089,App
UK-2026-101711,10/03/2026,West,Mumbai,Silk Saree,Fashion,1,3555,3555,CUST-72043,App
UK-2026-101358,2026-02-02,South,Bengaluru,Slim Fit Jeans,Fashion,1,1520,1520,CUST-73389,Website
UK-2026-102860,2026-04-01,South,Hyderabad,Cotton Bedsheet Set,Home & Kitchen,3,1412,4236,CUST-60115,App
UK-2026-100644,2026-01-05,Central,Indore,Smart Watch X2,Electronics,1,4552,4552,CUST-66865,App
UK-2026-100284,2026-01-27,East,Bhubaneswar,Noise-Cancelling Headphones,Electronics,2,9014,18028,CUST-78893,Marketplace
UK-2026-101027,2026-02-14,North,Chandigarh,Gym Gloves,Sports,1,519,519,CUST-30940,App
UK-2026-101090,2026-02-23,West,Bombay,Mirrorless Camera Lite,Electronics,1,28223,28223,CUST-14159,Marketplace
UK-2026-101010,2026-02-10,North,Noida,Mirrorless Camera Lite,Electronics,1,30089,30089,CUST-28059,App
UK-2026-101887,2026-03-12,East,Bhubaneswar,Slim Fit Jeans,Fashion,1,1523,1523,CUST-13101,Website
UK-2026-103212,2026-05-15,South,Hyderabad,Mirrorless Camera Lite,Electronics,2,29651,59302,CUST-77235,App
UK-2026-104652,2026-06-28,East,Patna,Electric Kettle 1.5L,Home & Kitchen,1,1088,1088,CUST-66508,App
UK-2026-102746,2026-04-16,West,Pune,Dinner Set 24pc,Home & Kitchen,1,2463,2463,CUST-44588,Website
UK-2026-100841,2026-02-11,South,Bengaluru,Ultrabook Air 14,Electronics,1,29072,29072,CUST-28909,Website
UK-2026-102896,2026-04-12,South,Bengaluru,Cycling Helmet,Sports,1,1632,1632,CUST-12237,App
UK-2026-103247,2026-05-28,East,Bhubaneswar,Mirrorless Camera Lite,Electronics,1,28348,28348,CUST-46277,Website
UK-2026-103102,2026-05-18,Central,Nagpur,Noise-Cancelling Headphones,Electronics,1,9316,9316,CUST-77865,Website
UK-2026-102543,2026-04-30,North,Chandigarh,Foldable Treadmill T2,Sports,1,24711,24711,CUST-18170,App
UK-2026-104810,2026-06-24,West,Pune,Electric Kettle 1.5L,Home & Kitchen,1,1149,1149,CUST-38975,Website
UK-2026-100300,2026-01-16,West,Ahmedabad,Cotton Kurta Set,Fashion,1,1327,1327,CUST-40220,Website
UK-2026-100810,2026-02-22,West,Pune,Silk Saree,Fashion,2,3469,6938,CUST-81985,Website
UK-2026-103266,2026-05-10,East,Guwahati,Electric Kettle 1.5L,Home & Kitchen,,1135,1135,CUST-76157,App
UK-2026-101203,2026-02-24,North,Chandigarh,Yoga Mat Pro,Sports,1,1224,"1,224.00",CUST-19127,Website
UK-2026-103530,2026-05-15,West,Surat,Cotton Kurta Set,Fashion,3,1238,3714,CUST-49306,App
UK-2026-102173,2026-03-11,South,Chennai,Yoga Mat Pro,Sports,1,1227,1227,CUST-64303,Marketplace
UK-2026-102943,2026-04-23,North,Gurugram,Robot Vacuum R7,Home & Kitchen,4,19494,77976,CUST-32199,Website
UK-2026-104248,2026-06-10,South,Bengaluru,Silk Saree,Fashion,1,3364,3364,CUST-13888,Website
UK-2026-101136,2026-02-17,Central,Raipur,Mixer Grinder 750W,Home & Kitchen,0,3434,3434,CUST-39536,Website
UK-2026-101121,2026-02-25,North,Delhi,Denim Jacket,Fashion,1,2178,2178,CUST-45392,Website
UK-2026-102765,2026-04-04,South,Hyderabad,Smart Watch X2,Electronics,1,4305,4305,CUST-84149,App
UK-2026-102707,2026-04-23,East,Bhubaneswar,Ethnic Dupatta,Fashion,1,491,491,CUST-39819,Website
UK-2026-103363,2026-05-30,East,Patna,Mirrorless Camera Lite,Electronics,1,28738,28738,CUST-13058,App
UK-2026-102620,2026-04-03,North,Chandigarh,Robot Vacuum R7,Home & Kitchen,,19099,38198,CUST-68005,App
UK-2026-104889,2026-06-27,South,Hyderabad,Matte Lipstick Set,Beauty,2,900,1800,CUST-90627,App
UK-2026-102988,2026-04-06,South,Hyderabad,43-inch Smart TV,Electronics,2,26482,52964,CUST-30655,Website
UK-2026-103879,2026-05-07,East,Patna,Sunscreen SPF50,Beauty,1,570,570,CUST-59021,Website
UK-2026-102264,2026-04-28,West,Surat,Cycling Helmet,Sports,1,1650,1650,CUST-65875,App
UK-2026-102233,2026-03-09,East,Guwahati,Sunscreen SPF50,Beauty,1,528,528,CUST-80834,Website
UK-2026-103938,2026-05-29,Central,Indore,Badminton Racket Set,Sports,1,2488,2488,CUST-11295,Website
UK-2026-101758,2026-03-05,Central,Raipur,Face Wash Combo,Beauty,1,461,461,CUST-60795,App
UK-2026-102539,2026-04-16,South,Kochi,Ultrabook Air 14,Electronics,1,30940,30940,CUST-78395,Website
UK-2026-101872,"Mar 21, 2026",South,Chennai,Bluetooth Speaker Mini,Electronics,1,1468,1468,CUST-25065,Website
UK-2026-102039,2026-03-09,East,Bhubaneswar,Bluetooth Speaker Mini,Electronics,1,1454,1454,CUST-78733,Website
UK-2026-101699,2026-03-03,North,Delhi,Electric Kettle 1.5L,Home & Kitchen,1,1070,1070,CUST-32249,Website
UK-2026-104305,2026-06-11,West,Surat,Non-Stick Cookware Set,Home & Kitchen,1,2780,2780,CUST-48185,Marketplace
UK-2026-101024,2026-02-21,East,Guwahati,Power Bank 20000mAh,Electronics,1,1711,1711,CUST-13632,Marketplace
UK-2026-104770,2026-06-30,East,Kolkata,Adjustable Dumbbells 15kg,Sports,2,5098,10196,CUST-91200,App
UK-2026-101224,2026-02-28,North,Chandigarh,Mirrorless Camera Lite,Electronics,1,28626,28626,CUST-92255,Marketplace
UK-2026-100254,2026-01-22,Central,Bhopal,Cycling Helmet,Sports,1,1553,1553,CUST-59411,Marketplace
UK-2026-101676,2026-03-15,South,Hyderabad,Ultrabook Air 14,Electronics,2,31303,62606,CUST-88289,Website
UK-2026-101736,2026-03-01,South,Bengaluru,Sunscreen SPF50,Beauty,1,534,534,CUST-39795,App
UK-2026-100839,2026-02-06,South,Bengaluru,Slim Fit Jeans,Fashion,1,1551,1551,CUST-76222,Marketplace
UK-2026-104500,2026-06-16,South,Hyderabad,Cotton Kurta Set,Fashion,1,1237,1237,CUST-24133,Website
UK-2026-103601,2026-05-29,South,Kochi,  Bluetooth Speaker Mini,Electronics,1,1469,1469,CUST-80474,Marketplace
UK-2026-104081,2026-06-26,West,Surat,Noise-Cancelling Headphones,Electronics,1,8832,8832,CUST-30940,Website
UK-2026-102359,2026-04-13,North,New Delhi,Gym Gloves,Sports,1,511,511,CUST-42190,App
UK-2026-103904,2026-05-07,North,Noida,Air Fryer 5L,Home & Kitchen,1,5364,5364,CUST-19217,Marketplace
UK-2026-103327,2026-05-20,South,Hyderabad,43-inch Smart TV,Electronics,1,26484,26484,CUST-33388,App
UK-2026-102801,2026-04-05,Central,Indore,Slim Fit Jeans,Fashion,1,1672,1672,CUST-38594,Website
UK-2026-103111,2026-05-03,Central,Indore,Slim Fit Jeans,Fashion,1,1632,1632,CUST-58364,Marketplace
UK-2026-102213,2026-03-16,South,Chennai,Air Fryer 5L,Home & Kitchen,1,5552,5552,CUST-62598,Website
UK-2026-100099,2026-01-27,Central,Nagpur,Cricket Bat English Willow,Sports,2,9427,18854,CUST-75739,Website
UK-2026-100185,2026-01-14,Central,Raipur,Robot Vacuum R7,Home & Kitchen,1,18248,18248,CUST-79451,App
UK-2026-100534,2026-01-03,South,Chennai,Football Size 5,Sports,1,915,915,CUST-18201,App
UK-2026-103193,2026-05-28,North,  Delhi,Ionic Hair Dryer,Beauty,1,1938,1938,CUST-53083,Website
UK-2026-103761,2026-05-02,North,Delhi,43-inch Smart TV,Electronics,2,27158,54316,CUST-42190,App
UK-2026-103588,2026-05-22,West,Surat,Noise-Cancelling Headphones,Electronics,1,9010,9010,CUST-35109,App
UK-2026-104802,2026-06-11,South,Bengaluru,Air Fryer 5L,Home & Kitchen,1,5689,5689,CUST-17907,App
UK-2026-103444,2026-05-29,South,Chennai,Slim Fit Jeans,Fashion,2,1664,3328,CUST-29588,App
UK-2026-100501,2026-01-20,West,Pune,Noise-Cancelling Headphones,Electronics,1,8591,8591,CUST-95443,Marketplace
UK-2026-100438,2026-01-05,North,Delhi,Slim Fit Jeans,Fashion,1,1646,1646,CUST-94082,App
UK-2026-102722,2026-04-03,West,Pune,Ethnic Dupatta,Fashion,1,483,483,CUST-79938,App
UK-2026-103897,2026-05-25,East,Patna,Mirrorless Camera Lite,Electronics,1,29296,29296,CUST-74927,Marketplace
UK-2026-100389,2026-01-06,North,Noida,Dinner Set 24pc,Home & Kitchen,1,2381,2381,CUST-92917,App
UK-2026-104214,2026-06-06,North,Chandigarh,Leather Wallet,Fashion,2,918,1836,CUST-25969,App
UK-2026-103147,2026-05-18,North,Gurugram,Power Bank 20000mAh,Electronics,1,1788,1788,CUST-65202,Marketplace
UK-2026-101351,2026-02-24,North,Chandigarh,Non-Stick Cookware Set,Home & Kitchen,1,2851,2851,CUST-31290,Website
UK-2026-103181,2026-05-01,North,Delhi,Wireless Earbuds Pro,Electronics,1,3059,3059,CUST-84397,Marketplace
UK-2026-103070,2026-04-12,South,Chennai,Sunscreen SPF50,Beauty,1,545,545,CUST-80423,Website
UK-2026-102135,2026-03-23,West,Pune,Vitamin C Serum,Beauty,1,705,705,CUST-68261,App
UK-2026-102045,2026-03-21,South,Chennai,Ultrabook Air 14,Electronics,1,31455,31455,CUST-44169,App
UK-2026-100833,2026-02-20,East,Bhubaneswar,Non-Stick Cookware Set,Home & Kitchen,1,2952,2952,CUST-39819,App
UK-2026-103295,"May 30, 2026",North,Delhi,Matte Lipstick Set,Beauty,1,890,890,CUST-33166,Marketplace
UK-2026-102401,2026-04-19,North,Delhi,Beard Grooming Kit,Beauty,1,1034,1034,CUST-80020,App
UK-2026-103223,2026-05-30,North,Chandigarh,Denim Jacket,Fashion,1,2210,2210,CUST-94284,App
UK-2026-101753,2026-03-30,North,Gurugram,Formal Shirt,Fashion,1,1084,1084,CUST-39536,App
UK-2026-102617,2026-04-28,South,Bengaluru,Mixer Grinder 750W,Home & Kitchen,1,3186,3186,CUST-78529,Website
UK-2026-100779,2026-02-22,West,Pune,Denim Jacket,Fashion,1,2205,2205,CUST-95568,Website
UK-2026-104197,2026-06-22,North,Gurugram,Cycling Helmet,Sports,1,1565,1565,CUST-53616,App
UK-2026-101483,2026-03-16,East,Kolkata,Gym Gloves,Sports,1,477,477,CUST-84727,App
UK-2026-101400,2026-02-16,Central,Indore,43-inch Smart TV,Electronics,2,25575,51150,CUST-57117,Marketplace
UK-2026-100019,2026-01-11,North,Chandigarh,Yoga Mat Pro,Sports,1,1208,1208,CUST-90742,Website
UK-2026-101443,2026-02-14,East,Calcutta,Electric Kettle 1.5L,Home & Kitchen,1,1066,1066,CUST-77660,Marketplace
UK-2026-103304,2026-05-17,North,Delhi,Wireless Earbuds Pro,Electronics,2,2879,5758,CUST-41826,App
UK-2026-104581,2026-06-24,East,Guwahati,Cotton Kurta Set,Fashion,1,1252,1252,CUST-11112,Website
UK-2026-102084,2026-03-04,Central,bhopal,Slim Fit Jeans,Fashion,1,1549,1549,CUST-84985,Website
UK-2026-103224,03-05-26,West,Ahmedabad,Dinner Set 24pc,Home & Kitchen,1,2516,2516,CUST-69633,App
UK-2026-103811,2026-05-02,Central,Bhopal,Formal Shirt,Fashion,3,1126,3378,CUST-28701,Website
UK-2026-103961,2026-05-24,East,Guwahati,Eau de Parfum 100ml,Beauty,-2,2060,2060,CUST-75367,App
UK-2026-100876,2026-02-16,South,Hyderabad,Cotton Bedsheet Set,Home & Kitchen,-2,1333,1333,CUST-47799,App
UK-2026-100729,2026-02-07,South,Bengaluru,Power Bank 20000mAh,Electronics,1,1785,1785,CUST-87323,App
UK-2026-100861,"Feb 26, 2026",West,Ahmedabad,Foldable Treadmill T2,Sports,3,26031,78093,CUST-78893,App
UK-2026-102119,2026-03-20,North,Chandigarh,Slim Fit Jeans,Fashion,1,1650,1650,CUST-74562,Website
UK-2026-104416,2026-06-16,North,Chandigarh,Modern Wall Clock,Home & Kitchen,1,801,801,CUST-25104,Website
UK-2026-104604,2026-06-02,South,Kochi,Leather Wallet,Fashion,2,934,1868,CUST-70064,App
UK-2026-102555,2026-04-09,West,Ahmedabad,Cotton Kurta Set,Fashion,1,1243,1243,CUST-38667,Website
UK-2026-101554,2026-03-13,East,Guwahati,Ultrabook Air 14,Electronics,1,28714,28714,CUST-27725,App
UK-2026-102060,2026-03-26,South,Kochi,Leather Wallet,Fashion,1,915,₹915,CUST-95240,Website
UK-2026-102941,2026-04-29,North,Noida,Beard Grooming Kit,Beauty,1,973,973,CUST-91382,Website
UK-2026-101742,2026-03-11,South,Bengaluru,Power Bank 20000mAh   ,Electronics,1,1745,1745,CUST-68954,Marketplace
UK-2026-104617,2026-06-14,South,Kochi,Noise-Cancelling Headphones,Electronics,1,9030,9030,CUST-90557,Marketplace
UK-2026-101100,2026-02-09,North,Delhi,Cotton Kurta Set,Fashion,2,1331,2662,CUST-92917,App
UK-2026-103750,2026-05-26,West,Ahmedabad,Mixer Grinder 750W,Home & Kitchen,1,3231,3231,CUST-25065,Website
UK-2026-104128,2026-06-23,North,Chandigarh,Non-Stick Cookware Set,Home & Kitchen,2,2877,5754,CUST-82669,Marketplace
UK-2026-101699,2026-03-03,North,Delhi,Electric Kettle 1.5L,Home & Kitchen,1,1070,1070,CUST-32249,Website
UK-2026-103439,2026-05-13,East,Kolkata,Wireless Earbuds Pro,Electronics,2,3116,6232,CUST-87872,App
UK-2026-100411,2026-01-16,West,Ahmedabad,Silk Saree,Fashion,,3510,3510,CUST-74952,Website
UK-2026-103166,2026-05-28,North,Noida,Electric Kettle 1.5L,Home & Kitchen,3,1154,3462,CUST-52878,Website
UK-2026-102380,2026-04-26,East,Bhubaneswar,Cricket Bat English Willow,Sports,1,8849,8849,CUST-91115,App
UK-2026-104381,2026-06-19,West,Surat,Electric Kettle 1.5L,Home & Kitchen,2,1081,2162,CUST-94470,App
UK-2026-102532,2026-04-06,North,Delhi,Cycling Helmet,Sports,1,1631,1631,CUST-61925,App
UK-2026-103122,2026-05-29,North,Noida,Wireless Earbuds Pro,Electronics,0,3075,3075,CUST-85548,Website
UK-2026-102206,2026-03-13,Central,Nagpur,Formal Shirt,Fashion,3,1090,3270,CUST-75367,Marketplace
UK-2026-102252,2026-04-28,North,Chandigarh,Cricket Bat English Willow,Sports,1,8616,8616,CUST-44028,Website
UK-2026-101717,2026-03-10,South,Kochi,Smart Watch X2,Electronics,1,4476,4476,CUST-76092,App
